0,-0.552473560661865,0.293893247758886,1.16643561483631,1.59329835645478
0.0359375476837158,-0.532202096514987,0.278031788184851,1.21626905842834,1.62459581600407
0.074840784072876,-0.511533608646576,0.26162738474731,1.27007912343661,1.65941654888969
0.115897417068481,-0.491273116195693,0.245207517774068,1.32663057076242,1.69722046209212
0.152235746383667,-0.474760648068633,0.231457095505186,1.37641063309925,1.73157474725937
0.199018478393555,-0.455582603912223,0.21484877028448,1.44002646009584,1.77701584747099
0.235089063644409,-0.442467706968089,0.202881276872666,1.48864896374977,1.81295693079251
0.273109912872314,-0.430273876994706,0.191040172420392,1.53944435936604,1.85165891848357
0.310579061508179,-0.419927749692803,0.180118179037637,1.58900305579957,1.8905778320679
0.347522735595703,-0.411367279884028,0.170032867774704,1.63734841095354,1.92965651637813
0.38138222694397,-0.40495190716676,0.161337656331672,1.68118527354501,1.96603729937098
0.419719934463501,-0.399322625102006,0.152055833608797,1.73025874828419,2.00781355718544
0.456465005874634,-0.395523893490692,0.143639586010192,1.77672599985853,2.0483606527131
0.495985507965088,-0.393128549942594,0.135005784265539,1.82608097466167,2.09242881394114
0.534112215042114,-0.392410909470413,0.126973447577298,1.87308832624008,2.13529434787017
0.597326993942261,-0.394458477949567,0.113978349052094,1.94973593410867,2.20685342900158
0.630931854248047,-0.397079694542889,0.107076626884585,1.98983868563851,2.24500735443361
0.663545608520508,-0.400567847172191,0.100285104402117,2.02833965703144,2.28202717554893
0.696749925613403,-0.405018462294302,0.0932045607194815,2.06711832910102,2.31964553176517
0.7289879322052,-0.410156019119241,0.08610640725159,2.1043661495549,2.35604259828404
0.762953281402588,-0.41638617323632,0.0783272025331783,2.14318152113745,2.39419661393511
0.800809144973755,-0.424256018735413,0.0692234389694981,2.18592267943347,2.43641835865855
0.834599018096924,-0.432053794559195,0.0606570003901178,2.2236046305734,2.47377827233101
0.872424125671387,-0.441594432966062,0.0505221501787288,2.26525279816018,2.5151731635999
0.90826678276062,-0.451380777350164,0.0403468532577815,2.30418549825992,2.55393018652291
0.950272560119629,-0.463720473279107,0.0276742052404213,2.34913282002622,2.5987090264769
0.985514402389526,-0.474760535272898,0.0163977875339034,2.38625760913868,2.63569769510205
1.01750779151917,-0.485301233222826,0.00564203682334075,2.41948223850386,2.66878867087312
1.05371904373169,-0.497803082285969,-0.00713068355073784,2.45651959872923,2.70565301871391
1.0883526802063,-0.510307520912042,-0.0199394076794645,2.49136074858958,2.74030128905795
1.11915516853333,-0.521863377608333,-0.0318117078056891,2.52185370605722,2.77059827072662
1.15589499473572,-0.536165097332492,-0.0465516342067165,2.55759702773451,2.80607831165471
1.19069075584412,-0.550214544714049,-0.0610762237503745,2.59080119027796,2.8390063406792
1.22344875335693,-0.563876419139159,-0.0752343915234062,2.62146878441314,2.86939426249627
1.27271032333374,-0.585189514878656,-0.0973676243637758,2.66647542805906,2.91395513418965
1.31486821174622,-0.604135553953345,-0.117065526237951,2.70390415053608,2.95099064355438
1.35066747665405,-0.620715385760653,-0.134302906159079,2.73488205205396,2.98163558753418
1.38653492927551,-0.637762160685203,-0.152011366336736,2.76516499777877,3.01159333486148
